TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,COLUMN_DEFAULT,ORDINAL_POSITION,IS_PRIMARY_KEY,SOURCE
BPACustomBPATabakProd,EOBPayees,UpdatedByName,varchar,50,,,YES,NULL,17,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayees,CreatedDate,datetime,,,,NO,,18,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayees,UpdatedDate,datetime,,,,YES,NULL,19,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayees,Payee_NPI,varchar,50,,,YES,NULL,20,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayees,EzClaimBillingProviderId,int,,10,0,YES,NULL,21,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayees,EzClaimRenderingProviderId,int,,10,0,YES,NULL,22,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayees,PaymentMethod,longtext,4294967295,,,YES,NULL,23,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Id,bigint,,19,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Payer_Name,varchar,100,,,YES,NULL,2,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Payer_Id,varchar,20,,,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Payer_Addr1,varchar,100,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Payer_Addr2,varchar,100,,,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Payer_City,varchar,100,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Payer_State,varchar,100,,,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,Payer_Zip,varchar,20,,,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,CreatedById,int,,10,0,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,CreatedByName,varchar,50,,,YES,NULL,10,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,UpdatedById,int,,10,0,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,UpdatedByName,varchar,50,,,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,CreatedDate,datetime,,,,NO,,13,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,UpdatedDate,datetime,,,,YES,NULL,14,NO,tabak_mariadb
BPACustomBPATabakProd,EOBPayers,EzClaimPayerId,int,,10,0,YES,NULL,15,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,Id,bigint,,19,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,ServiceLineItemId,bigint,,19,0,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,Service_Adjustment_Reason_Code,varchar,20,,,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,Service_Adjustment_Reason,longtext,4294967295,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,Service_Adjustment_Amount,decimal,,65,30,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,CreatedById,int,,10,0,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,CreatedByName,varchar,50,,,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,UpdatedById,int,,10,0,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,UpdatedByName,varchar,50,,,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,CreatedDate,datetime,,,,NO,,10,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,UpdatedDate,datetime,,,,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Adjustments,Service_Adjustment_Group_Code,varchar,20,,,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Id,bigint,,19,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,ClaimId,bigint,,19,0,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Service_From_Date,datetime,,,,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Service_To_Date,datetime,,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Procedure_Code,varchar,20,,,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Mod1,varchar,20,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Mod2,varchar,20,,,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Mod3,varchar,20,,,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Mod4,varchar,20,,,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Service_Billed_Amt,decimal,,65,30,YES,NULL,10,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Service_Allowed_Amt,decimal,,65,30,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Service_Paid_Amt,decimal,,65,30,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,D_U,varchar,20,,,YES,NULL,13,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Place_Of_Service,varchar,100,,,YES,NULL,14,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,DX_1,varchar,20,,,YES,NULL,15,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,DX_2,varchar,20,,,YES,NULL,16,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,DX_3,varchar,20,,,YES,NULL,17,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,DX_4,varchar,20,,,YES,NULL,18,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,User_Status,varchar,50,,,YES,NULL,19,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,CreatedById,int,,10,0,YES,NULL,20,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,CreatedByName,varchar,50,,,YES,NULL,21,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,UpdatedById,int,,10,0,YES,NULL,22,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,UpdatedByName,varchar,50,,,YES,NULL,23,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,CreatedDate,datetime,,,,NO,,24,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,UpdatedDate,datetime,,,,YES,NULL,25,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,Status,int,,10,0,NO,0,26,NO,tabak_mariadb
BPACustomBPATabakProd,EOBService_Line_Items,ErrorMessage,longtext,4294967295,,,YES,NULL,27,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,AttributeId,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,PageNumber,int,,10,0,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,FieldName,longtext,4294967295,,,NO,,3,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,FieldValue,longtext,4294967295,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Top,int,,10,0,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Left,int,,10,0,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Width,int,,10,0,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Height,int,,10,0,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,Likelihood,int,,10,0,NO,,9,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,Rule_ID,int,,10,0,NO,,10,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,Rule_Description,longtext,4294967295,,,NO,,11,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,DocumentId,int,,10,0,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,ExtractionAttributeDetails,isMandatoryField,tinyint,,3,0,NO,0,13,NO,tabak_mariadb
BPACustomBPATabakProd,MappingConfigurations,Id,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,MappingConfigurations,SourceProperty,longtext,4294967295,,,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,MappingConfigurations,TargetProperty,longtext,4294967295,,,NO,,3,NO,tabak_mariadb
BPACustomBPATabakProd,Module,id,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,Module,module_name,varchar,100,,,YES,NULL,2,NO,tabak_mariadb
BPACustomBPATabakProd,Module,created_by,int,,10,0,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,Module,created_at,datetime,,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,Module,updated_by,int,,10,0,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,Module,updated_at,datetime,,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Id,bigint,,19,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_FN,varchar,100,,,YES,NULL,2,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_LN,varchar,100,,,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_MI,varchar,20,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Id,varchar,100,,,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Account_Number,varchar,100,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Control_Number,varchar,100,,,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Group,varchar,100,,,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Addr1,varchar,200,,,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Addr2,varchar,200,,,YES,NULL,10,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_City,varchar,100,,,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_State,varchar,50,,,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Zip,varchar,20,,,YES,NULL,13,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_DOB,datetime,,,,YES,NULL,14,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Gender,varchar,10,,,YES,NULL,15,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Relationship,varchar,10,,,YES,NULL,16,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Marital_Status,varchar,50,,,YES,NULL,17,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Primary_Phone_No,varchar,50,,,YES,NULL,18,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Home_Phone_No,varchar,50,,,YES,NULL,19,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Patient_Primary_Email,varchar,200,,,YES,NULL,20,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,Insured_Name,varchar,200,,,YES,NULL,21,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,EzClaimPatientId,int,,10,0,YES,NULL,22,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,CreatedById,int,,10,0,YES,NULL,23,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,CreatedByName,varchar,50,,,YES,NULL,24,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,UpdatedById,int,,10,0,YES,NULL,25,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,UpdatedByName,varchar,50,,,YES,NULL,26,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,CreatedDate,datetime,,,,NO,,27,NO,tabak_mariadb
BPACustomBPATabakProd,PatientRecords,UpdatedDate,datetime,,,,YES,NULL,28,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,Id,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,name,varchar,100,,,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,account_id,int,,10,0,NO,,3,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,UniqueCode,longtext,4294967295,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,RedirectUrl,longtext,4294967295,,,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,InputQueuePayload,longtext,4294967295,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,InboundQueuePayload,longtext,4294967295,,,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,OutputQueuePayload,longtext,4294967295,,,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,archived,varchar,10,,,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,lockDuration,int,,10,0,YES,NULL,10,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,archived_date,datetime,,,,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,create_date,datetime,,,,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,create_by,varchar,100,,,YES,NULL,13,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,update_date,datetime,,,,YES,NULL,14,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,updated_by,varchar,100,,,YES,NULL,15,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,service_type,int,,10,0,YES,NULL,16,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessConfig,SourceSystemJsonFormat,longtext,4294967295,,,YES,NULL,17,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessInboundFieldMappers,Id,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,ProcessInboundFieldMappers,SourceFieldName,longtext,4294967295,,,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessInboundFieldMappers,TargetFieldName,longtext,4294967295,,,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,ProcessInboundFieldMappers,ProcessConfigurationId,int,,10,0,NO,,4,NO,tabak_mariadb
BPACustomBPATabakProd,Roles,Id,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,Roles,name,varchar,100,,,YES,NULL,2,NO,tabak_mariadb
BPACustomBPATabakProd,Roles,account_id,int,,10,0,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,Roles,type,int,,10,0,NO,,4,NO,tabak_mariadb
BPACustomBPATabakProd,Roles,created_by,int,,10,0,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,Roles,created_at,datetime,,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,Roles,updated_by,int,,10,0,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,Roles,updated_at,datetime,,,,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,id,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,role_id,int,,10,0,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,module_id,int,,10,0,NO,,3,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,can_write,tinyint,,3,0,NO,,4,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,can_read,tinyint,,3,0,NO,,5,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,can_update,tinyint,,3,0,NO,,6,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,can_delete,tinyint,,3,0,NO,,7,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,created_by,int,,10,0,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,Role_Access_Rights,created_at,datetime,,,,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,States,Id,int,,10,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,States,name,varchar,100,,,YES,NULL,2,NO,tabak_mariadb
BPACustomBPATabakProd,States,country_id,int,,10,0,NO,,3,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Id,bigint,,19,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,File_name,varchar,260,,,YES,NULL,2,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,File_url,varchar,2000,,,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Date_Of_Service,datetime,,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Client,varchar,200,,,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Account,varchar,200,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Total_No_Of_Clm_On_File,int,,10,0,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,NoOfClaimsCompleted,int,,10,0,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Total_Charge_Amt_On_File,decimal,,65,30,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Download_Date,datetime,,,,YES,NULL,10,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Completed_Date,datetime,,,,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,Not_Completed_Reason,varchar,500,,,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,File_Status,int,,10,0,NO,,13,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,RawJson,longtext,4294967295,,,NO,,14,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,CreatedById,int,,10,0,YES,NULL,15,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,CreatedByName,varchar,50,,,YES,NULL,16,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,UpdatedById,int,,10,0,YES,NULL,17,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,UpdatedByName,varchar,50,,,YES,NULL,18,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,CreatedDate,datetime,,,,NO,,19,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillAllocations,UpdatedDate,datetime,,,,YES,NULL,20,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Id,bigint,,19,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,ClaimRecordId,bigint,,19,0,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Role,int,,10,0,NO,,3,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Name,varchar,200,,,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_NPI,varchar,20,,,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Addr1,varchar,200,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Addr2,varchar,200,,,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_City,varchar,100,,,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_State,varchar,50,,,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Zip,varchar,20,,,YES,NULL,10,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_FedId,varchar,50,,,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_TaxId,varchar,50,,,YES,NULL,12,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Taxonomy,varchar,50,,,YES,NULL,13,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,EzClaimProviderId,int,,10,0,YES,NULL,14,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,ClaimRecordId1,bigint,,19,0,YES,NULL,15,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,CreatedById,int,,10,0,YES,NULL,16,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,CreatedByName,varchar,50,,,YES,NULL,17,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,UpdatedById,int,,10,0,YES,NULL,18,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,UpdatedByName,varchar,50,,,YES,NULL,19,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,CreatedDate,datetime,,,,NO,,20,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaimProviders,UpdatedDate,datetime,,,,YES,NULL,21,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Id,bigint,,19,0,NO,,1,YES,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,AllocationRecordId,bigint,,19,0,NO,,2,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Patient_Control_Number,varchar,100,,,YES,NULL,3,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Claim_Total_Charge_Amt,decimal,,65,30,YES,NULL,4,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Claim_Filing_indicator,varchar,20,,,YES,NULL,5,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Claim_Frequency_Code,varchar,20,,,YES,NULL,6,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Claim_Date_of_Service,datetime,,,,YES,NULL,7,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Claim_Auth_No,varchar,100,,,YES,NULL,8,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Patient_Paid_Amt,decimal,,65,30,YES,NULL,9,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,CLIA_Number,varchar,50,,,YES,NULL,10,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,CLaim_Invoice_Number,varchar,100,,,YES,NULL,11,NO,tabak_mariadb
BPACustomBPATabakProd,SuperBillClaims,Admission_Date,datetime,,,,YES,NULL,12,NO,tabak_mariadb
